datetime,gh,csky_ghi,hour,dayofweek,tdry,wspd,rainfall
2020-02-21 08:00:00,326.3908,367.5402,8,4,0.770000000000039,3.35,4e-05
2020-02-21 09:00:00,508.8411,528.4042,9,4,2.42000000000002,2.98,0.000752
2020-02-21 10:00:00,618.9669,639.6182,10,4,3.68000000000001,2.6,0.000243
2020-02-21 11:00:00,650.1699,691.4343,11,4,4.61000000000001,2.27,7.4e-05
2020-02-21 12:00:00,659.7958,679.9941,12,4,5.28000000000003,2.07,3.8e-05
2020-02-21 13:00:00,586.22,607.2321,13,4,5.66000000000003,2.05,1.6e-05
2020-02-21 14:00:00,460.3935,479.1734,14,4,5.70000000000005,1.85,6e-06
2020-02-21 15:00:00,289.1501,306.6446,15,4,5.15000000000003,1.68,2e-06
2020-02-21 16:00:00,104.8901,112.62,16,4,3.39000000000004,1.03,1e-06
2020-02-21 17:00:00,1.8822,2.1402,17,4,2.16000000000003,0.83,0.0
2020-02-21 18:00:00,0.0,0.0,18,4,1.66000000000003,0.86,0.0
2020-02-21 19:00:00,0.0,0.0,19,4,1.06,0.98,0.0
2020-02-21 20:00:00,0.0,0.0,20,4,0.300000000000011,1.24,2.5e-05
2020-02-21 21:00:00,0.0,0.0,21,4,-0.359999999999957,1.61,0.001627
2020-02-21 22:00:00,0.0,0.0,22,4,-0.769999999999982,2.21,0.011388
2020-02-21 23:00:00,0.0,0.0,23,4,-1.16999999999996,2.81,0.030147
2020-02-22 00:00:00,0.0,0.0,0,5,-1.44,2.66,0.036166
2020-02-22 01:00:00,0.0,0.0,1,5,-1.54999999999995,2.48,0.00756
2020-02-22 02:00:00,0.0,0.0,2,5,-1.59999999999997,3.05,0.007676
2020-02-22 03:00:00,0.0,0.0,3,5,-1.96999999999997,3.25,0.000174
2020-02-22 04:00:00,0.0,0.0,4,5,-2.69,2.77,3e-06
2020-02-22 05:00:00,0.0,0.0,5,5,-3.64999999999998,2.62,2e-06
2020-02-22 06:00:00,16.0048,18.668,6,5,-3.07999999999998,2.59,1e-06
2020-02-22 07:00:00,74.5399,177.9252,7,5,-0.879999999999995,4.0,0.0
2020-02-22 08:00:00,161.4685,371.2948,8,5,0.129999999999995,5.63,0.0
2020-02-22 09:00:00,151.4149,533.5616,9,5,0.82000000000005,6.17,0.009078
2020-02-22 10:00:00,324.8681,646.1444,10,5,1.49000000000001,5.96,0.003958
2020-02-22 11:00:00,346.3592,699.2524,11,5,2.36000000000001,5.25,0.002024
2020-02-22 12:00:00,303.8715,688.9091,12,5,3.25,4.9,0.001464
2020-02-22 13:00:00,264.5606,615.7324,13,5,3.64000000000004,5.08,0.002545
2020-02-22 14:00:00,316.5935,485.5193,14,5,3.58000000000004,4.73,0.002842
2020-02-22 15:00:00,263.4281,310.2763,15,5,3.08000000000004,3.86,0.000539
2020-02-22 16:00:00,93.3467,115.1721,16,5,0.850000000000023,2.41,0.000173
2020-02-22 17:00:00,1.6576,2.586,17,5,-1.19,2.22,0.000117
2020-02-22 18:00:00,0.0,0.0,18,5,-1.32999999999998,1.85,7.1e-05
2020-02-22 19:00:00,0.0,0.0,19,5,-1.45999999999998,1.61,5.9e-05
2020-02-22 20:00:00,0.0,0.0,20,5,-1.69999999999999,1.52,4.7e-05
2020-02-22 21:00:00,0.0,0.0,21,5,-1.92999999999995,1.45,3.7e-05
2020-02-22 22:00:00,0.0,0.0,22,5,-2.06999999999999,1.33,2.6e-05
2020-02-22 23:00:00,0.0,0.0,23,5,-2.0,0.97,1.7e-05
2020-02-23 00:00:00,0.0,0.0,0,6,-1.96999999999997,0.91,4e-06
2020-02-23 01:00:00,0.0,0.0,1,6,-1.67999999999995,0.56,6e-06
2020-02-23 02:00:00,0.0,0.0,2,6,-1.59999999999997,0.3,4e-06
2020-02-23 03:00:00,0.0,0.0,3,6,-1.54999999999995,0.12,2e-06
2020-02-23 04:00:00,0.0,0.0,4,6,-1.44,0.28,1e-06
2020-02-23 05:00:00,0.0,0.0,5,6,-1.37,0.26,1e-06
2020-02-23 06:00:00,19.897,19.9253,6,6,-0.919999999999959,0.25,0.0
2020-02-23 07:00:00,153.2226,177.2173,7,6,1.35000000000002,0.11,0.0
2020-02-23 08:00:00,301.2844,366.0445,8,6,3.41000000000003,0.49,0.0
2020-02-23 09:00:00,433.4372,524.1343,9,6,5.82000000000005,1.65,0.0
2020-02-23 10:00:00,540.8648,633.043,10,6,7.82000000000005,2.28,0.0
2020-02-23 11:00:00,591.4972,683.1426,11,6,9.13,2.55,0.0
2020-02-23 12:00:00,576.7039,670.9468,12,6,10.2,2.08,0.0
2020-02-23 13:00:00,559.0513,597.5518,13,6,10.67,2.16,1e-06
2020-02-23 14:00:00,387.7826,468.8976,14,6,10.12,1.99,3e-06
2020-02-23 15:00:00,239.0662,297.1678,15,6,8.41000000000003,1.7,0.0
2020-02-23 16:00:00,88.4604,108.644,16,6,5.95000000000005,2.1,0.0
2020-02-23 17:00:00,1.72,2.6849,17,6,4.03000000000003,2.47,0.0
2020-02-23 18:00:00,0.0,0.0,18,6,2.84000000000003,2.66,0.0
2020-02-23 19:00:00,0.0,0.0,19,6,1.75,2.73,0.0
2020-02-23 20:00:00,0.0,0.0,20,6,0.980000000000018,2.81,0.0
2020-02-23 21:00:00,0.0,0.0,21,6,0.710000000000036,2.93,0.0
2020-02-23 22:00:00,0.0,0.0,22,6,0.660000000000025,3.02,0.0
2020-02-23 23:00:00,0.0,0.0,23,6,0.720000000000027,3.14,0.0
2020-02-24 00:00:00,0.0,0.0,0,0,0.189999999999998,3.3,0.0
2020-02-24 01:00:00,0.0,0.0,1,0,-0.0600000000000023,3.43,0.0
2020-02-24 02:00:00,0.0,0.0,2,0,-0.0299999999999727,3.59,0.0
2020-02-24 03:00:00,0.0,0.0,3,0,0.270000000000039,3.72,2e-06
2020-02-24 04:00:00,0.0,0.0,4,0,0.330000000000041,3.81,0.0
2020-02-24 05:00:00,0.0,0.0,5,0,0.170000000000016,3.9,0.0
2020-02-24 06:00:00,17.5157,17.5229,6,0,0.79000000000002,3.85,0.0
2020-02-24 07:00:00,144.8542,158.6742,7,0,3.92000000000002,4.4,0.0
2020-02-24 08:00:00,304.3946,344.3187,8,0,6.31,4.29,0.0
2020-02-24 09:00:00,427.4884,504.4395,9,0,8.62,3.97,0.0
2020-02-24 10:00:00,588.889,617.0274,10,0,10.55,3.73,4e-06
2020-02-24 11:00:00,634.4006,671.4755,11,0,12.04,3.88,3.1e-05
2020-02-24 12:00:00,609.8232,663.0751,12,0,12.97,3.84,2.9e-05
2020-02-24 13:00:00,480.1872,590.7245,13,0,13.14,3.76,5.2e-05
2020-02-24 14:00:00,344.8034,460.6843,14,0,12.65,3.76,0.000162
2020-02-24 15:00:00,226.0508,288.222,15,0,11.61,3.19,0.000114
2020-02-24 16:00:00,79.0277,103.8289,16,0,9.49000000000001,1.63,3.8e-05
2020-02-24 17:00:00,1.9115,2.9421,17,0,7.79000000000002,1.48,3e-05
2020-02-24 18:00:00,0.0,0.0,18,0,6.77000000000004,1.72,2.2e-05
2020-02-24 19:00:00,0.0,0.0,19,0,5.65000000000003,1.99,1.4e-05
2020-02-24 20:00:00,0.0,0.0,20,0,4.64000000000004,2.17,8e-06
2020-02-24 21:00:00,0.0,0.0,21,0,4.04000000000002,2.16,5e-06
2020-02-24 22:00:00,0.0,0.0,22,0,3.70000000000005,1.91,3e-06
2020-02-24 23:00:00,0.0,0.0,23,0,3.37,1.62,2e-06
2020-02-25 00:00:00,0.0,0.0,0,1,3.24000000000001,1.44,1e-06
2020-02-25 01:00:00,0.0,0.0,1,1,3.22000000000003,1.24,1e-06
2020-02-25 02:00:00,0.0,0.0,2,1,3.21000000000004,1.15,1e-06
2020-02-25 03:00:00,0.0,0.0,3,1,3.17000000000002,1.38,0.0
2020-02-25 04:00:00,0.0,0.0,4,1,3.12,1.62,0.0
2020-02-25 05:00:00,0.0,0.0,5,1,3.09000000000003,1.76,0.0
2020-02-25 06:00:00,21.1585,21.9889,6,1,3.23000000000002,1.92,0.0
2020-02-25 07:00:00,170.5594,178.8997,7,1,5.96000000000004,2.09,0.0
2020-02-25 08:00:00,352.0039,368.5995,8,1,8.5,2.75,0.0
2020-02-25 09:00:00,508.2403,528.9062,9,1,10.99,3.88,0.0
2020-02-25 10:00:00,574.8141,638.9738,10,1,12.71,4.52,0.0
2020-02-25 11:00:00,604.3063,688.7553,11,1,13.69,4.99,0.0
2020-02-25 12:00:00,550.3031,675.3342,12,1,13.93,5.31,0.0
2020-02-25 13:00:00,485.0762,600.8798,13,1,13.73,5.26,0.0
2020-02-25 14:00:00,412.6679,471.6475,14,1,13.31,4.92,0.0
2020-02-25 15:00:00,230.4296,299.182,15,1,12.36,3.76,0.0
2020-02-25 16:00:00,100.6877,110.9939,16,1,9.70000000000005,2.42,0.0
2020-02-25 17:00:00,3.4199,3.5896,17,1,7.16000000000003,2.64,0.0
2020-02-25 18:00:00,0.0,0.0,18,1,6.11000000000001,2.68,0.0
2020-02-25 19:00:00,0.0,0.0,19,1,5.09000000000003,2.78,0.0
2020-02-25 20:00:00,0.0,0.0,20,1,4.16000000000003,2.92,4e-06
2020-02-25 21:00:00,0.0,0.0,21,1,3.32000000000005,2.96,3e-05
2020-02-25 22:00:00,0.0,0.0,22,1,2.51000000000005,3.0,0.000238
2020-02-25 23:00:00,0.0,0.0,23,1,1.86000000000001,3.17,0.001325
2020-02-26 00:00:00,0.0,0.0,0,2,2.10000000000002,3.15,0.009146
2020-02-26 01:00:00,0.0,0.0,1,2,2.49000000000001,2.97,0.020078
2020-02-26 02:00:00,0.0,0.0,2,2,2.62,2.69,0.023781
2020-02-26 03:00:00,0.0,0.0,3,2,2.62,2.6,0.023123
2020-02-26 04:00:00,0.0,0.0,4,2,2.68000000000001,2.73,0.016606
2020-02-26 05:00:00,0.0,0.0,5,2,2.86000000000001,2.82,0.010702
2020-02-26 06:00:00,19.5882,23.7509,6,2,3.31,2.82,0.007914
2020-02-26 07:00:00,133.5657,183.7965,7,2,5.5,3.43,0.006015
2020-02-26 08:00:00,257.5568,377.3312,8,2,7.06,4.77,0.003491
2020-02-26 09:00:00,377.491,541.2528,9,2,8.89000000000004,5.89,0.003925
2020-02-26 10:00:00,631.6619,652.9547,10,2,10.28,7.07,0.005978
2020-02-26 11:00:00,366.6727,702.4232,11,2,10.91,7.95,0.00809
2020-02-26 12:00:00,518.133,688.688,12,2,10.94,8.51,0.018815
2020-02-26 13:00:00,331.6462,613.1777,13,2,10.58,8.7,0.029368
2020-02-26 14:00:00,267.6929,482.1322,14,2,9.88,8.56,0.030111
2020-02-26 15:00:00,184.4545,307.7227,15,2,8.90000000000003,8.06,0.024452
2020-02-26 16:00:00,81.4979,117.0033,16,2,7.59000000000003,6.56,0.02769
2020-02-26 17:00:00,2.5644,4.2124,17,2,6.22000000000003,5.89,0.031409
2020-02-26 18:00:00,0.0,0.0,18,2,5.89000000000004,6.45,0.028851
2020-02-26 19:00:00,0.0,0.0,19,2,5.11000000000001,6.15,0.034861
2020-02-26 20:00:00,0.0,0.0,20,2,4.62,6.18,0.062398
2020-02-26 21:00:00,0.0,0.0,21,2,4.64000000000004,6.68,0.063024
2020-02-26 22:00:00,0.0,0.0,22,2,4.60000000000002,6.94,0.057538
2020-02-26 23:00:00,0.0,0.0,23,2,4.27000000000004,6.87,0.068205
2020-02-27 00:00:00,0.0,0.0,0,3,3.87,6.56,0.136664
2020-02-27 01:00:00,0.0,0.0,1,3,3.64000000000004,6.6,0.256838
2020-02-27 02:00:00,0.0,0.0,2,3,3.59000000000003,6.91,0.669248
2020-02-27 03:00:00,0.0,0.0,3,3,3.48000000000002,7.11,0.973113
2020-02-27 04:00:00,0.0,0.0,4,3,3.30000000000001,8.13,0.8089
2020-02-27 05:00:00,0.0,0.0,5,3,2.44,9.01,0.325676
2020-02-27 06:00:00,13.5253,26.3407,6,3,1.75,8.19,0.199359
2020-02-27 07:00:00,56.1232,191.8628,7,3,2.09000000000003,8.16,0.312647
2020-02-27 08:00:00,125.1999,384.8615,8,3,2.71000000000004,9.56,0.315381
2020-02-27 09:00:00,138.2791,546.5135,9,3,3.33000000000004,11.09,0.344209
2020-02-27 10:00:00,199.0678,658.2705,10,3,3.56,11.43,0.398991
2020-02-27 11:00:00,263.2093,710.4583,11,3,3.56,11.65,0.428
2020-02-27 12:00:00,229.6092,699.1006,12,3,3.40000000000003,11.54,0.464672
2020-02-27 13:00:00,142.7614,625.2086,13,3,3.01000000000005,10.65,0.377311
2020-02-27 14:00:00,124.2982,495.3262,14,3,2.45000000000005,9.48,0.20894
2020-02-27 16:00:00,41.1658,128.7581,16,3,1.17000000000002,5.72,0.039805
2020-02-27 17:00:00,2.0726,5.401,17,3,-0.289999999999964,3.71,0.000464
2020-02-27 18:00:00,0.0,0.0,18,3,-1.54999999999995,2.89,9.5e-05
2020-02-27 19:00:00,0.0,0.0,19,3,-2.13999999999999,2.7,2.5e-05
2020-02-27 20:00:00,0.0,0.0,20,3,-2.45999999999998,2.64,5e-06
2020-02-27 21:00:00,0.0,0.0,21,3,-2.78999999999996,2.63,3e-06
2020-02-27 22:00:00,0.0,0.0,22,3,-3.02999999999997,2.69,2e-06
2020-02-27 23:00:00,0.0,0.0,23,3,-3.01999999999998,2.87,1e-06
2020-02-28 00:00:00,0.0,0.0,0,4,-2.25999999999999,3.04,1e-06
2020-02-28 01:00:00,0.0,0.0,1,4,-1.59999999999997,2.92,4e-06
2020-02-28 02:00:00,0.0,0.0,2,4,-1.31,2.85,8.6e-05
2020-02-28 03:00:00,0.0,0.0,3,4,-1.25,2.8,0.001252
2020-02-28 04:00:00,0.0,0.0,4,4,-1.15999999999997,2.99,0.016647
2020-02-28 05:00:00,0.0,0.0,5,4,-0.939999999999998,3.12,0.034946
2020-02-28 06:00:00,18.112,29.3164,6,4,-0.439999999999998,3.04,0.032975
2020-02-28 07:00:00,105.7821,196.4568,7,4,1.76000000000005,3.99,0.015743
2020-02-28 08:00:00,210.1629,386.6694,8,4,3.37,6.11,0.039341
2020-02-28 09:00:00,220.3377,545.6744,9,4,5.01000000000005,7.63,0.098008
2020-02-28 10:00:00,241.6432,655.6277,10,4,6.02000000000004,8.32,0.412979
2020-02-28 11:00:00,166.0123,706.9916,11,4,5.85000000000002,8.85,1.823448
2020-02-28 12:00:00,161.861,695.4885,12,4,4.51000000000005,8.54,3.393923
2020-02-28 13:00:00,119.3075,623.4622,13,4,4.46000000000004,7.99,2.254793
2020-02-28 14:00:00,96.3373,496.6992,14,4,4.53000000000003,7.57,0.387139
2020-02-28 15:00:00,76.7721,324.8844,15,4,4.32000000000005,6.97,0.082226
2020-02-28 16:00:00,49.7654,131.7178,16,4,2.94,5.01,0.096512
2020-02-28 17:00:00,2.698,6.1478,17,4,1.13,3.59,0.107304
2020-02-28 18:00:00,0.0,0.0,18,4,0.170000000000016,3.34,0.05879
2020-02-28 19:00:00,0.0,0.0,19,4,-0.779999999999973,3.68,0.020802
2020-02-28 20:00:00,0.0,0.0,20,4,-1.56999999999999,3.93,0.000809
2020-02-28 21:00:00,0.0,0.0,21,4,-2.15999999999997,4.03,0.000274
2020-02-28 22:00:00,0.0,0.0,22,4,-2.63999999999999,4.1,0.000227
2020-02-28 23:00:00,0.0,0.0,23,4,-3.01999999999998,4.1,1e-06
2020-02-29 00:00:00,0.0,0.0,0,5,-3.40999999999997,3.9,1e-06
2020-02-29 01:00:00,0.0,0.0,1,5,-3.72999999999996,3.53,2e-06
2020-02-29 02:00:00,0.0,0.0,2,5,-3.92999999999995,3.25,2e-06
2020-02-29 03:00:00,0.0,0.0,3,5,-4.04999999999995,2.95,2e-06
2020-02-29 04:00:00,0.0,0.0,4,5,-4.16999999999996,2.63,2e-06
2020-02-29 05:00:00,0.0,0.0,5,5,-4.26999999999998,2.16,1e-06
2020-02-29 06:00:00,31.323,37.9863,6,5,-3.58999999999997,2.07,1e-06
2020-02-29 07:00:00,196.3333,224.4008,7,5,-1.62,2.9,0.0
2020-02-29 08:00:00,401.6383,421.958,8,5,0.330000000000041,3.56,1e-06
2020-02-29 09:00:00,564.8195,584.3261,9,5,2.24000000000001,3.42,4e-06
2020-02-29 10:00:00,675.9603,695.281,10,5,3.62,2.71,3e-06
2020-02-29 11:00:00,725.8159,744.2595,11,5,4.65000000000003,1.9,1e-06
2020-02-29 12:00:00,709.5729,728.715,12,5,5.40000000000003,1.06,1e-06
2020-02-29 13:00:00,578.4879,648.7637,13,5,5.85000000000002,0.36,0.0
2020-02-29 14:00:00,426.0623,511.1836,14,5,5.92000000000002,0.92,0.0
2020-02-29 15:00:00,264.5598,329.927,15,5,5.44,1.56,0.0
2020-02-29 16:00:00,101.9984,130.6246,16,5,3.76000000000005,1.37,0.0
2020-02-29 17:00:00,5.4793,6.4195,17,5,2.52000000000004,1.4,0.0
2020-02-29 18:00:00,0.0,0.0,18,5,2.30000000000001,1.42,0.0
2020-02-29 19:00:00,0.0,0.0,19,5,2.10000000000002,1.5,1e-06
2020-02-29 20:00:00,0.0,0.0,20,5,1.74000000000001,1.62,0.0
2020-02-29 21:00:00,0.0,0.0,21,5,1.34000000000003,1.78,0.0
2020-02-29 22:00:00,0.0,0.0,22,5,0.990000000000009,1.92,0.0
2020-02-29 23:00:00,0.0,0.0,23,5,0.850000000000023,2.03,0.0
2020-03-01 00:00:00,0.0,0.0,0,6,0.810000000000002,2.05,0.0
2020-03-01 01:00:00,0.0,0.0,1,6,0.680000000000007,2.12,0.0
2020-03-01 02:00:00,0.0,0.0,2,6,0.360000000000014,2.22,0.0
2020-03-01 03:00:00,0.0,0.0,3,6,-0.20999999999998,2.27,0.0
2020-03-01 04:00:00,0.0,0.0,4,6,-0.42999999999995,2.13,0.0
2020-03-01 05:00:00,0.0,0.0,5,6,-0.529999999999973,2.02,0.0
2020-03-01 06:00:00,32.6965,34.1766,6,6,-0.00999999999999091,1.94,0.0
2020-03-01 07:00:00,174.14,206.3723,7,6,2.75,2.24,0.0
2020-03-01 08:00:00,328.8186,398.7667,8,6,4.96000000000004,3.3,2e-06
2020-03-01 09:00:00,502.0075,558.9282,9,6,6.75,3.85,5e-06
2020-03-01 10:00:00,629.5856,669.0121,10,6,8.24000000000001,4.21,8e-06
2020-03-01 11:00:00,675.3566,719.4982,11,6,9.28000000000003,4.48,1.8e-05
2020-03-01 12:00:00,484.445,706.375,12,6,9.71000000000004,4.57,8e-05
2020-03-01 13:00:00,233.4781,630.4379,13,6,9.74000000000001,4.5,0.000494
2020-03-01 14:00:00,263.8817,497.9554,14,6,9.51000000000005,4.19,0.000745
2020-03-01 15:00:00,223.1759,321.9416,15,6,8.84000000000003,3.54,0.000383
2020-03-01 16:00:00,59.1356,128.7654,16,6,7.02000000000004,2.16,0.000346
2020-03-01 17:00:00,6.2723,6.8399,17,6,5.10000000000002,2.23,0.000354
2020-03-01 18:00:00,0.0,0.0,18,6,4.33000000000004,2.29,0.000339
2020-03-01 19:00:00,0.0,0.0,19,6,3.54000000000002,2.43,0.000248
2020-03-01 20:00:00,0.0,0.0,20,6,2.56,2.56,0.000216
2020-03-01 21:00:00,0.0,0.0,21,6,1.91000000000003,2.6,0.001415
2020-03-01 22:00:00,0.0,0.0,22,6,1.78000000000003,2.7,0.005093
2020-03-01 23:00:00,0.0,0.0,23,6,1.87,2.85,0.00954
2020-03-02 00:00:00,0.0,0.0,0,0,2.05000000000001,3.04,0.0237
